"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
"di-CRpy_Rhodomonas_salina_",7.16229987784625,5.78300688532793,6.87914727065894,6.36781432191907,72.8976644819154,3.36904826972356,4.75568136680354,4.08035374138327,5.19025565721242,4.30771811369738,4.26327206394966,6.5900999188667,4.27120710826589,5.68571429592836,6.52040188904134,6.98158272425748,5.44045507534964,4.83726397984525,7.24218396793179,6.89363581356599,7.22857597684632,8.28661364095644,7.18524453870178,6.52970127424429,7.92182700810322,5.29231185929319,6.97264946730154,4.31658621384338,6.01972582270004,9.32358616409448,9.10263010322046,8.26192244495676,5.6350645062339,7.3864390030117,9.30711170247789,6.53617782859179,5.62484626118903,3.1353020420207,9.19571554973659,5.09618550119361,4.81364210759475,6.11526088477823,5.63461772461175,4.32894551546964,5.02988256376776,5.85482264072649,4.10576365386728,7.0645792581183,6.40394373682478,6.2972853868372,6.14649426254575,6.87398711547289,5.47681116049354,6.64412166654993,5.43118743603631,4.88821147257398,3.44473894838309,6.76989691191,6.26445308186287,5.1216701561566,9.54911495374072,5.54855747185212,6.52551570353189,9.88476296741341,7.00367637780025,5.95369283585401,3.4522957959766,5.80792505314317,3.54854449983462,6.12946516026852,2.80627155724731,5.3408939098377,4.10699933922853,5.56970735348045,4.62916821877975,8.00847735530651
"di-CRxx_Palpitomonas_bilix_",2.44131622229845,2.75177752205053,2.39402756757952,2.69072155524821,5.40324193878737,1.39603556386392,5.13132557466564,2.7818539132092,1.65260571762607,1.59774255867373,2.70220248112638,4.34801163903299,3.50372705088574,2.77078810797624,2.04608255287131,5.3641934714972,2.21287433847911,2.50462708554269,4.0970642539423,4.08192428426382,4.03045999716716,2.59712276071499,3.71365057559404,2.3956194426005,2.98376039843418,3.07308073610739,2.93913031878584,2.74316590207724,3.49222471868312,3.85654141547642,3.86091797335705,3.5953389820733,2.7448099970148,4.92826432952392,3.23726006371321,3.02559281330211,3.98420843382539,2.37226820220839,4.14329729641623,3.04435118459249,3.63545622955586,2.66817079662042,2.71831568875084,3.1424701666227,4.12570025788635,3.03525520146662,3.68559694662061,4.39829964930884,5.07224901960074,3.52002910843548,2.27015491290197,4.050510573669,2.20819457421678,4.23616355721691,2.70442784185311,3.5559385909479,2.08010418257501,2.50124355567891,3.22908848511474,2.54057831134968,4.90748076032074,3.61780840650582,2.05601282073462,5.52864659152272,4.12416032994335,3.44183415661879,2.32352232636644,2.88057672964643,2.17697250711406,2.8648235921593,1.61616391490368,3.26799949729538,2.49694961005921,3.05411426971319,2.0645654461489,5.15999457218362
"di-PL_Ananas_comosus_",1.55007982173128,1.54185145621268,1.4771830427121,1.44016536234303,1.3580911463673,1.25080654877442,1.22200906628188,1.23548882764219,1.4212359377006,1.29096923121861,1.24505034742239,1.50038721957597,1.22875275022011,1.94656642755605,1.20535139089857,1.55036903752093,1.15374272830598,1.38134749437813,1.3159995918295,1.28339383947072,1.54615857722654,1.99710870495696,1.47329570976465,1.42014387179404,1.37919587335601,1.2554395011536,1.32112258209025,1.27825047689554,1.3455540776396,1.35336373141274,1.36681578934172,1.3754811611324,1.27100118156858,1.23082010876281,1.30321708991459,1.338005339258,1.27417771969631,1.26255662693762,1.40774819456603,1.31483593517167,1.21189803573912,1.3614690715022,1.18307247502771,1.17455599135907,1.26198603427927,1.24737217618147,1.17199204006482,1.51537694343425,1.17107171884635,1.23737251609798,1.3910466174223,1.12804192763998,1.28937930101266,1.27973100729742,1.32132260335388,1.2474469082718,1.20715976720424,1.25953772596395,1.39653774456238,1.12591274368305,1.23196604814855,1.25640562586134,1.14950536434817,1.33137979373911,1.20050780468822,1.2660080212006,1.10882055915439,1.31004394550645,1.23263681537131,1.25166278003719,1.09171365618481,1.27487104808928,1.2206627997606,1.16007099296114,1.16407111359112,1.23081371362502
"di-PL_Gonium_pectorale_",1.30789342970931,1.57147053341139,1.34494834615264,1.29651656814337,1.35873452714323,1.95657740203566,1.22281980146171,1.1525763926539,1.89741066551762,1.53599692079841,1.19768965163396,1.54471088490508,1.21438210508085,2.6611439524315,1.21947706952188,1.72598804565851,1.27263478117033,1.34977167747035,1.39839169560144,1.29883197929001,1.6338529306914,1.76828500189421,1.22506558812663,1.21054685084932,1.31493111043656,1.42827508699605,1.24642550080462,1.39910027209682,1.30758983623925,1.72024341014202,1.29219748763824,1.34109236261104,1.29714618089343,1.38237341847673,1.45445769538496,1.47462539496735,1.44738075268213,1.3311204507873,1.51059569750417,1.39218576163551,1.24088371260398,1.43639904864368,1.25588023830877,1.21956279336908,1.29111972591126,1.27998346494012,1.29789693913485,1.53464841598389,1.13683038175631,1.3421572891569,1.47227036199869,1.10650478469678,1.50044665283743,1.46649776569746,1.26032645673769,1.20959689653087,1.25615680357845,1.22521114706342,1.67427907856813,1.24745582266629,1.2920787712077,1.3587925769183,1.14806811022167,1.26836675712335,1.21011437910147,1.38699676938156,1.14099686431267,1.43900974770243,1.47122890749748,1.27922084861894,1.08469096932543,1.36741098966124,1.21078140322834,1.19522916989424,1.24256654696098,1.16894879743542
"di-PL_Klebsormidium_nitens_",1.1472008537802,1.35330490697502,1.16785324840882,1.18660444049597,1.29249880748829,1.15058715553556,1.10259251051844,1.06772979123016,1.32268187242772,1.19920822325988,1.11112346949182,1.26738734664421,1.176920531113,1.71310206553275,1.12442536869481,1.38687818409053,1.11645057010812,1.14229227380801,1.16727125364935,1.15571414094411,1.22598943997749,1.38333927933858,1.12635265758734,1.14839111023092,1.14842930182108,1.1574051969517,1.13587384397358,1.16438870064112,1.14673628569814,1.27936719885856,1.18165533702342,1.18404786025253,1.16164575949093,1.17877516046084,1.19693437873145,1.24110892587158,1.19779337625851,1.14645633395945,1.2170951049162,1.18969441725604,1.14606217722566,1.22310962753092,1.10968138229713,1.0863111465179,1.17494107495236,1.12116988364203,1.10099498667336,1.32643065242602,1.08757145220017,1.16490300484739,1.18220093002354,1.0670822542081,1.16027049188461,1.1622497898792,1.15628517036509,1.11441604774518,1.10771003019676,1.0849155641044,1.21858693282891,1.09236258196533,1.16601837719234,1.1563260589203,1.07030465814497,1.18135115629886,1.10673895786918,1.19513383128884,1.07304315025501,1.17435398818555,1.14053167834959,1.10202648558655,1.07091940990099,1.1435133215087,1.09824396697928,1.07644947326696,1.09251427907269,1.10472980309119
"di-PL_Marchantia_polymorpha_",1.72490347885553,1.76545491701388,2.18998908191086,1.72754505235194,1.71859412258791,1.32693011409026,1.18269087675006,1.2221999385179,1.94287927144138,1.45126377607639,1.38763426654799,1.56652109280541,1.40924191861467,2.89292950589514,1.52322203120291,2.2487173928945,1.21129152123138,1.45313109446016,1.39289058911917,1.5254504839101,1.80938587606082,2.44196217889167,1.45139954876825,1.39695073361888,1.49349967393746,1.40990622331989,1.43239047650142,1.49487939617261,1.74521302070434,1.67130416228163,1.66330884891322,1.5069097983361,1.41878726998691,1.26026686059101,1.45877393452941,1.5426112658796,1.46507897525564,1.54585707532274,1.64477364186154,1.51636899325971,1.32019025517912,1.52552204623701,1.21258735762196,1.274496008501,1.56831643680992,1.28813250319347,1.42076150926038,2.16840886444627,1.23910717406738,1.42453946882427,1.74362854439873,1.48588942784639,1.37360922879736,1.36096966658141,1.42685187558141,1.35878626802001,1.32299199250283,1.307065772037,1.48666372421789,1.31089799821983,1.46491449866758,1.38171870771329,1.21975310697473,1.60939792960932,1.34652635900547,1.41573971247626,1.20081657747672,1.41236832804251,1.38998843325362,1.46857294109035,1.16187840449893,1.44166837993341,1.32257402312752,1.25093549613178,1.2219453982816,1.51256519822696
"di-PL_Oryza_brachyantha_",1.55007982173128,1.54185145621268,1.4771830427121,1.44016536234303,1.3580911463673,1.25080654877442,1.22200906628188,1.23548882764219,1.4212359377006,1.29096923121861,1.24505034742239,1.50038721957597,1.22875275022011,1.94656642755605,1.20535139089857,1.55036903752093,1.15374272830598,1.38134749437813,1.3159995918295,1.28339383947072,1.54615857722654,1.99710870495696,1.47329570976465,1.42014387179404,1.37919587335601,1.2554395011536,1.32112258209025,1.27825047689554,1.3455540776396,1.35336373141274,1.36681578934172,1.3754811611324,1.27100118156858,1.23082010876281,1.30321708991459,1.338005339258,1.27417771969631,1.26255662693762,1.40774819456603,1.31483593517167,1.21189803573912,1.3614690715022,1.18307247502771,1.17455599135907,1.26198603427927,1.24737217618147,1.17199204006482,1.51537694343425,1.17107171884635,1.23737251609798,1.3910466174223,1.12804192763998,1.28937930101266,1.27973100729742,1.32132260335388,1.2474469082718,1.20715976720424,1.25953772596395,1.39653774456238,1.12591274368305,1.23196604814855,1.25640562586134,1.14950536434817,1.33137979373911,1.20050780468822,1.2660080212006,1.10882055915439,1.31004394550645,1.23263681537131,1.25166278003719,1.09171365618481,1.27487104808928,1.2206627997606,1.16007099296114,1.16407111359112,1.23081371362502
"di-PL_Physcomitrella_patens_",1.7092701328274,1.75266387754722,2.10848751060054,1.69169721610395,1.78263144046476,1.29269398824338,1.1837439552002,1.22414531487498,1.86485356708807,1.41115006806355,1.37937150575023,1.56365037043021,1.38986961231239,2.76156670574872,1.50044713676698,2.23933503522418,1.19362714443095,1.43153124646102,1.37592335934587,1.50131846325419,1.80126572952206,2.38590284496461,1.43924374341265,1.39523031352167,1.50468911547856,1.39088770351016,1.38730880176661,1.48662837799347,1.71711965872432,1.62711099475693,1.61950273783464,1.47476208161347,1.4151773031792,1.25781219779954,1.44062535138851,1.53561783722715,1.44060488967286,1.53810271008384,1.59754500646579,1.50781891177629,1.31368474078109,1.51690399383524,1.20394393771394,1.26685885202735,1.52547954318144,1.29967829931642,1.41319875544323,2.09643343849968,1.23666386319958,1.42096772909213,1.77740694598312,1.51396509595614,1.35282138171969,1.36126361152473,1.43212490748039,1.32549342036189,1.31801717674601,1.29436017755475,1.44863646760754,1.30985047861035,1.45844875776595,1.37693594409265,1.21084980130768,1.61580755652065,1.35059602488971,1.39377770133229,1.19864313259666,1.40316838762623,1.36673685505767,1.45550261340937,1.16251819233689,1.4389001998449,1.30997572641364,1.25734114500656,1.22264778189744,1.55101325665056
"di-PL_Selaginella_moellendorffii_",1.15355164990118,1.36345807293995,1.16800022402658,1.18893565142395,1.30602972990474,1.15141663067433,1.10510239098898,1.06833477593007,1.34333046941222,1.21114476423136,1.11666286985231,1.28057168976998,1.18549889453823,1.72420114802731,1.12897357799248,1.39401108516182,1.11667842540433,1.15102028029028,1.17030719059462,1.15604228031481,1.23030119185873,1.40789433019293,1.12646062526946,1.15040417695899,1.14932378363205,1.16284183278753,1.14822197288341,1.16573297045382,1.15196042545259,1.29047987572314,1.18257167105465,1.1863398524818,1.16269069382043,1.17871060026951,1.20114401939356,1.25694543156718,1.20625070124681,1.15002278452212,1.22535902460513,1.19060292054262,1.15021940249905,1.22352079599259,1.11440897835553,1.08940963007088,1.18065666263319,1.12218318857389,1.10190942804672,1.33077048207856,1.08835623391843,1.17499630461417,1.19217482036243,1.0686961778059,1.16557309996569,1.1626242710969,1.16667902346652,1.11811286662687,1.10823653648799,1.09184427278299,1.22715515533826,1.09240975060855,1.16997515841059,1.157702054223,1.07765339632001,1.18721026122229,1.10913083625258,1.19521848400481,1.07527864856198,1.18034220304903,1.14538245919593,1.10614566195056,1.07406448038757,1.14939881536892,1.10814090703383,1.07912994336797,1.10277747354881,1.10494962260748
"di-RPbn_Cyanidioschyzon_merolae_",1.40713468491836,2.21863004782813,1.37750382351255,1.5047703278806,2.28564635066329,1.79594335209446,1.48652792694957,1.32717314453562,1.59605796537349,1.55341202493707,1.37665938321435,1.6990425458366,1.75511437810892,2.60369644817079,1.44473309692377,2.08110972245104,1.50543285250495,1.53994588329516,1.37848223151535,1.4370858154917,1.87866061672473,2.47478720113987,1.46083079750869,1.60077719148538,1.81734657659843,1.58363114801622,1.96353274459446,1.8559212907573,1.71905091682868,1.52524970415173,1.54548800173226,1.51782894848698,1.46864338157463,1.46938575206243,1.46910803580705,1.76650624987218,1.64261698637558,1.35719309817865,1.68660747680818,1.43471043048022,1.776419661747,1.74215417539096,1.45180458339219,1.47175991996583,1.66807539400878,1.27365297423945,1.43976538449204,1.64536964531993,1.18700925064652,1.5630054196297,1.43117288648071,1.26396785797191,1.46558058110749,1.71943828379445,1.5378399134589,1.91121723009866,1.3744418833552,1.54268021184552,1.81600477491547,1.28718613685441,1.35194754861952,1.53683627735137,1.31316056656093,1.7604760333243,1.41428963468794,1.61913553428325,1.32207230003184,1.68783443835987,1.68765948943156,1.71841662141639,1.27244842706963,1.61185690516835,1.45175497786274,1.30643366474355,1.62337055336852,1.33546057220373
"di-RPbn_Galdieria_sulphuraria_",1.44674964167422,2.22208926502712,1.46210673551878,1.55612017163172,1.575662266674,1.66035976496171,1.45640197882967,1.3326902630497,1.73629625232656,1.60807247875363,1.58804029307726,1.77602140286681,1.65643032210733,2.3768525698557,1.38793512380218,2.2253664625232,1.36727221102662,1.39804274822786,1.42649222777766,1.53585567252831,1.65828520288145,2.19656550831533,1.29384937967583,1.34492568693053,1.65923740173935,1.70984711466052,2.09540890772966,1.53921587204075,1.82201425351191,1.82508326494625,1.8404850370916,1.62285998737851,1.25459634291827,1.44814105281911,1.58032312159359,1.69826521222432,1.85552889456695,1.41874459400347,2.10702759949572,1.46915780767551,2.04431896178516,1.63601293287142,1.43502087446404,1.52153472212639,1.68534356610358,1.56206635721899,1.30867185019657,1.67618074303475,1.25322141665264,1.61848032964872,1.55167832933443,1.31803350688339,1.5070642829274,1.54296161042604,1.59382281863129,1.75363895836023,1.38335848674578,1.43899252148728,1.75508478481636,1.34515439691956,1.452670618843,1.42133856531513,1.40673237943803,1.50317385452849,1.48718530989114,1.63077747017235,1.42861045987795,1.66124025445345,1.5792803945074,1.59345169442288,1.17029239897591,1.55368570361036,1.42418797665862,1.29903079797255,1.52601714867539,1.32044694647134
"di-RPbn_Porphyra_umbilicalis_",2.44263397849617,2.46085919257257,2.2565450246448,2.15395582520648,1.87907823189761,2.54125718703271,2.19541463813494,1.46980315616088,2.8520639836826,2.24219208165988,1.9963822373741,3.13967970239019,2.22980275632655,6.89904323584206,1.92976214706966,3.4645328009024,2.0380677198369,2.01720324262761,2.38143621999129,2.10421097660425,2.95984019480276,2.87346276641719,1.92681639068365,2.4028117914434,2.86044483603505,1.94059409509164,2.18452482102778,1.98010507156765,2.18036028806835,2.64743336752125,2.23928556946272,2.33103188175076,1.76745898766344,2.10105779111932,3.25404219350833,2.44162704814343,2.25534757180684,2.21640771355223,2.40617963441032,2.25574169299258,2.00339602390275,2.72990887207263,1.74211469117292,2.08407247651099,2.34020818837938,1.76444435234531,1.73303467451572,3.04338188399541,1.82609917032852,2.43960540438051,2.32168237983509,1.28510574789865,2.26970386311727,2.37318867000267,1.96304618000429,2.19212803902322,1.90107550504948,2.03286355809369,2.90111386303952,1.63355344122836,2.05201034039404,2.09131153971187,1.72602214521555,2.09526357119184,1.65059638625906,2.03821939871899,1.73645957200605,2.79787817284564,2.33452205769195,2.21194186603542,1.35965052437079,1.74794163031143,2.11891615144098,1.56529918897827,2.21933098991613,1.43870685051591
"di-RPco_Compsopogon_coeruleus_",1.84157287662342,2.23937664127223,1.73194426532358,1.79482979672553,1.90658160873721,2.79989494382641,1.58123081547144,1.61570725741279,2.22859975067994,2.23703791599042,1.73408632902686,2.37566691891116,1.98318944662944,5.66569861132932,1.46006580403351,2.6783914815112,1.86511452739036,2.20171561990586,1.94207097054804,1.65316210549413,1.9132368355787,3.14140953441062,1.86945301691387,2.12292243997605,2.09569516010965,2.03878148063711,2.07143684433315,1.90931164578425,2.13678103337088,2.02244496312923,1.89678552294644,2.24431496569233,1.60833522398035,1.88303789824414,1.69140273654951,2.11075732291267,1.66862532804681,1.63887291383978,2.08947372292816,1.86445622007022,2.01540756029869,1.86215391287552,1.56849514319491,1.87261631187565,1.78837985200848,1.81914993800362,1.7649688752797,3.02360513605958,1.41561268953477,2.05759917834014,2.12769034440385,1.293295801451,2.07317166933292,2.36828965192479,1.74817998049406,2.31849928282072,1.801767153599,1.69564829853965,1.99022222231569,1.4508885955412,1.66489556049474,1.9127484107737,1.37183485895465,1.90032034342106,1.80344222386588,2.19619021821661,1.5642529002203,2.23266552064458,1.87539445059601,2.16870528835112,1.43653939973771,1.80715711466046,1.74447768062815,1.4340899144571,2.08195697230923,1.60101899908635
"di-RPfl_Chondrus_crispus_",2.42237567190819,2.29538203809685,2.11500253837813,2.07766677290158,1.80881787476863,2.53833471131213,2.05851715255323,1.42946129752021,2.87318441823891,2.2504314801497,1.78173081206634,2.82875284286796,2.2948275788339,5.60031466024828,1.9053710669466,2.97998672106297,2.10907864613361,2.16604254751283,2.39825503702439,2.16547193774268,2.86584275158325,3.05748012219551,1.89375219287492,2.48826837755672,2.6480470116431,1.85325756522618,2.23986982169687,1.98436480508755,2.21993306885519,2.48955439466262,2.10665769292594,2.25105459853324,1.74688273769251,2.04589982145935,3.4200101347821,2.31849085555068,2.20179152845878,2.08846708791502,2.23706985007579,2.25767319938498,1.99313440101923,2.84380216655098,1.78741917770559,2.00371291709286,2.36963214113286,1.65470461565104,1.77179015063221,3.08239329838214,1.76014625219037,2.3772439412402,2.31513140570731,1.23923691202892,2.07815500119898,2.54943674657779,1.89960059987283,2.00833054927382,1.95503827779615,1.95914398442772,2.4806114855682,1.60470107307229,1.96142598520725,2.14056084293038,1.6733074161736,2.00308561432532,1.80075697651087,2.09970796492924,1.75890353883808,2.81930139672452,2.46436909015032,2.04288356830709,1.35193609344073,1.71011770109828,1.99175465110664,1.56111590768327,2.35690970543224,1.44263116385004
